,fpr,tpr,auc,precision,recall,f1,sensitivity,specificity,macro_acc,micro_acc,g_mean,confusion_matrix,model_name,best_params,fold
16,[0.    0.    0.    0.125 0.125 1.   ],[0.         0.07142857 0.92857143 0.92857143 1.         1.        ],0.9910714285714286,0.8235294117647058,1.0,0.9032258064516129,1.0,0.8125,0.90625,0.9,0.9013878188659973,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x0000022870532E20>,MLPClassifier,"{'mlpclassifier__activation': 'identity', 'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (20,), 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__random_state': 3, 'mlpclassifier__solver': 'adam'}",2
17,[0. 0. 0. 1.],[0.         0.07142857 1.         1.        ],1.0,0.8235294117647058,1.0,0.9032258064516129,1.0,0.8125,0.90625,0.9,0.9013878188659973,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000002286E617340>,GradientBoostingClassifier,"{'gradientboostingclassifier__learning_rate': 0.1, 'gradientboostingclassifier__loss': 'log_loss', 'gradientboostingclassifier__max_depth': 3, 'gradientboostingclassifier__min_samples_leaf': 26, 'gradientboostingclassifier__random_state': 3}",2
18,"[0.     0.     0.     0.1875 0.1875 0.25   0.25   0.6875 0.6875 0.8125
 1.    ]","[0.         0.07142857 0.71428571 0.71428571 0.85714286 0.85714286
 0.92857143 0.92857143 1.         1.         1.        ]",0.90625,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.8125,0.7991071428571428,0.8,0.7989949043284676,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000002286E8B7130>,KNeighborsClassifier,"{'kneighborsclassifier__n_neighbors': 17, 'kneighborsclassifier__p': 3, 'kneighborsclassifier__weights': 'distance'}",3
19,"[0.     0.     0.     0.     0.     0.0625 0.0625 0.125  0.25   0.4375
 0.75   1.    ]","[0.         0.07142857 0.21428571 0.35714286 0.42857143 0.5
 0.64285714 0.71428571 0.71428571 0.92857143 1.         1.        ]",0.8660714285714286,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7142857142857143,0.875,0.7946428571428572,0.8,0.7905694150420949,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x0000022870393880>,RandomForestClassifier,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__max_samples': 0.25, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 25, 'randomforestclassifier__oob_score': True, 'randomforestclassifier__random_state': 3}",3
20,"[0.     0.     0.     0.0625 0.1875 0.375  0.5    0.5    0.6875 0.875
 1.    ]","[0.         0.21428571 0.42857143 0.42857143 0.71428571 0.71428571
 0.78571429 0.85714286 1.         1.         1.        ]",0.8125,0.7692307692307693,0.7142857142857143,0.7407407407407408,0.7142857142857143,0.8125,0.7633928571428572,0.7666666666666667,0.7618117502750551,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000002286E756400>,DecisionTreeClassifier,"{'decisiontreeclassifier__class_weight': 'balanced', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 15, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",3
21,[0.     0.     0.     0.0625 0.0625 0.125  0.125  0.5    0.5    1.    ],"[0.         0.07142857 0.64285714 0.64285714 0.78571429 0.78571429
 0.92857143 0.92857143 1.         1.        ]",0.9375,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.7857142857142857,0.9375,0.8616071428571428,0.8666666666666667,0.858258202906994,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000002286E9A2130>,SVC,"{'svc__C': 0.2, 'svc__degree': 1, 'svc__gamma': 'scale', 'svc__kernel': 'poly', 'svc__probability': True, 'svc__random_state': 3}",3
22,[0.     0.     0.     0.0625 0.0625 0.3125 0.3125 1.    ],"[0.         0.07142857 0.35714286 0.35714286 0.92857143 0.92857143
 1.         1.        ]",0.9419642857142857,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.7857142857142857,0.9375,0.8616071428571428,0.8666666666666667,0.858258202906994,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x0000022870526D60>,MLPClassifier,"{'mlpclassifier__activation': 'identity', 'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (8,), 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__random_state': 3, 'mlpclassifier__solver': 'adam'}",3
23,"[0.     0.     0.     0.0625 0.0625 0.125  0.125  0.5625 0.5625 0.6875
 0.6875 0.75   0.75   1.    ]","[0.         0.07142857 0.28571429 0.28571429 0.5        0.5
 0.71428571 0.71428571 0.78571429 0.78571429 0.92857143 0.92857143
 1.         1.        ]",0.7678571428571428,0.7777777777777778,0.5,0.6086956521739131,0.5,0.875,0.6875,0.7,0.6614378277661477,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000228721D26D0>,GradientBoostingClassifier,"{'gradientboostingclassifier__learning_rate': 0.1, 'gradientboostingclassifier__loss': 'log_loss', 'gradientboostingclassifier__max_depth': 3, 'gradientboostingclassifier__min_samples_leaf': 26, 'gradientboostingclassifier__random_state': 3}",3
24,[0.     0.     0.     0.125  0.25   0.25   0.3125 0.5    0.5625 1.    ],"[0.         0.14285714 0.28571429 0.42857143 0.5        0.64285714
 0.71428571 0.71428571 0.92857143 1.        ]",0.7522321428571429,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.5714285714285714,0.75,0.6607142857142857,0.6666666666666667,0.6546536707079771,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x0000022870C55820>,KNeighborsClassifier,"{'kneighborsclassifier__n_neighbors': 9, 'kneighborsclassifier__p': 2, 'kneighborsclassifier__weights': 'uniform'}",4
25,"[0.     0.     0.     0.0625 0.0625 0.125  0.125  0.1875 0.1875 0.25
 0.25   0.3125 0.4375 0.5    0.5625 0.5625 0.625  0.625  0.875  1.    ]","[0.         0.07142857 0.21428571 0.28571429 0.35714286 0.42857143
 0.5        0.5        0.64285714 0.64285714 0.71428571 0.78571429
 0.78571429 0.85714286 0.85714286 0.92857143 0.92857143 1.
 1.         1.        ]",0.7946428571428571,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6428571428571429,0.75,0.6964285714285714,0.7000000000000001,0.6943650748294137,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x0000022866C4C190>,RandomForestClassifier,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__max_samples': 0.25, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 50, 'randomforestclassifier__oob_score': True, 'randomforestclassifier__random_state': 3}",4
