,fpr,tpr,auc,precision,recall,f1,sensitivity,specificity,macro_acc,micro_acc,g_mean,confusion_matrix,model_name,best_params,fold
49,[0. 0. 0. 1.],[0.         0.33333333 1.         1.        ],1.0,0.75,1.0,0.8571428571428571,1.0,0.5,0.75,0.8,0.7071067811865476,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189B18180D0>,RandomForestClassifier,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__max_samples': 0.25, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 50, 'randomforestclassifier__oob_score': True, 'randomforestclassifier__random_state': 3}",8
50,[0.  0.  0.5 1. ],[0.         0.66666667 1.         1.        ],0.9166666666666666,0.75,1.0,0.8571428571428571,1.0,0.5,0.75,0.8,0.7071067811865476,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189B4554D30>,DecisionTreeClassifier,"{'decisiontreeclassifier__class_weight': 'balanced', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 3, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",8
51,[0. 0. 0. 1.],[0.         0.33333333 1.         1.        ],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189B756E370>,SVC,"{'svc__C': 0.5, 'svc__degree': 0, 'svc__gamma': 'scale', 'svc__kernel': 'rbf', 'svc__probability': True, 'svc__random_state': 3}",8
52,[0. 0. 0. 1.],[0.         0.33333333 1.         1.        ],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189B7506520>,MLPClassifier,"{'mlpclassifier__activation': 'identity', 'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (14,), 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__random_state': 3, 'mlpclassifier__solver': 'adam'}",8
53,[0. 0. 0. 1.],[0.         0.33333333 1.         1.        ],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189B7954370>,GradientBoostingClassifier,"{'gradientboostingclassifier__learning_rate': 0.1, 'gradientboostingclassifier__loss': 'log_loss', 'gradientboostingclassifier__max_depth': 4, 'gradientboostingclassifier__min_samples_leaf': 6, 'gradientboostingclassifier__random_state': 3}",8
54,[0.  0.5 1. ],[0. 1. 1.],0.75,0.75,1.0,0.8571428571428571,1.0,0.5,0.75,0.8,0.7071067811865476,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189B7B434C0>,KNeighborsClassifier,"{'kneighborsclassifier__n_neighbors': 1, 'kneighborsclassifier__p': 1, 'kneighborsclassifier__weights': 'uniform'}",9
55,[0.  0.  0.  0.5 1. ],[0.         0.33333333 0.66666667 1.         1.        ],0.9166666666666666,1.0,0.6666666666666666,0.8,0.6666666666666666,1.0,0.8333333333333333,0.8,0.816496580927726,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189B4566070>,RandomForestClassifier,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__max_samples': 0.3, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 20, 'randomforestclassifier__oob_score': True, 'randomforestclassifier__random_state': 3}",9
56,[0.  0.5 1. ],[0. 1. 1.],0.75,0.75,1.0,0.8571428571428571,1.0,0.5,0.75,0.8,0.7071067811865476,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189B16A4A90>,DecisionTreeClassifier,"{'decisiontreeclassifier__class_weight': None, 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_features': 'sqrt', 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",9
57,[0.  0.  0.  0.5 0.5 1. ],[0.         0.33333333 0.66666667 0.66666667 1.         1.        ],0.8333333333333333,0.75,1.0,0.8571428571428571,1.0,0.5,0.75,0.8,0.7071067811865476,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189B7A4EFA0>,SVC,"{'svc__C': 1.0, 'svc__degree': 0, 'svc__gamma': 'scale', 'svc__kernel': 'linear', 'svc__probability': True, 'svc__random_state': 3}",9
58,[0.  0.  0.  0.5 0.5 1. ],[0.         0.33333333 0.66666667 0.66666667 1.         1.        ],0.8333333333333333,0.75,1.0,0.8571428571428571,1.0,0.5,0.75,0.8,0.7071067811865476,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189B7BC0C70>,MLPClassifier,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (20,), 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__random_state': 3, 'mlpclassifier__solver': 'adam'}",9
59,[0. 0. 0. 1.],[0.         0.33333333 1.         1.        ],1.0,0.75,1.0,0.8571428571428571,1.0,0.5,0.75,0.8,0.7071067811865476,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189BF295C40>,GradientBoostingClassifier,"{'gradientboostingclassifier__learning_rate': 0.1, 'gradientboostingclassifier__loss': 'exponential', 'gradientboostingclassifier__max_depth': 4, 'gradientboostingclassifier__min_samples_leaf': 6, 'gradientboostingclassifier__random_state': 3}",9
60,[0. 0. 1.],[0. 1. 1.],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189BF49D0A0>,KNeighborsClassifier,"{'kneighborsclassifier__n_neighbors': 1, 'kneighborsclassifier__p': 1, 'kneighborsclassifier__weights': 'uniform'}",10
61,[0. 0. 0. 1.],[0.   0.25 1.   1.  ],1.0,1.0,0.75,0.8571428571428571,0.75,1.0,0.875,0.8333333333333333,0.8660254037844386,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189C10AB520>,RandomForestClassifier,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__max_samples': 0.3, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 40, 'randomforestclassifier__oob_score': True, 'randomforestclassifier__random_state': 3}",10
62,[0. 0. 1.],[0.  0.5 1. ],0.75,0.75,0.75,0.75,0.75,0.5,0.625,0.6666666666666666,0.6123724356957945,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189C1091DF0>,DecisionTreeClassifier,"{'decisiontreeclassifier__class_weight': 'balanced', 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 7, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",10
63,[0. 0. 0. 1.],[0.   0.25 1.   1.  ],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189B577F250>,SVC,"{'svc__C': 0.5, 'svc__degree': 0, 'svc__gamma': 'scale', 'svc__kernel': 'rbf', 'svc__probability': True, 'svc__random_state': 3}",10
64,[0. 0. 0. 1.],[0.   0.25 1.   1.  ],1.0,1.0,0.75,0.8571428571428571,0.75,1.0,0.875,0.8333333333333333,0.8660254037844386,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189C3CA2BE0>,MLPClassifier,"{'mlpclassifier__activation': 'tanh', 'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (2,), 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__random_state': 3, 'mlpclassifier__solver': 'lbfgs'}",10
65,[0. 0. 0. 1.],[0.   0.25 1.   1.  ],1.0,1.0,0.75,0.8571428571428571,0.75,1.0,0.875,0.8333333333333333,0.8660254037844386,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189B730F700>,GradientBoostingClassifier,"{'gradientboostingclassifier__learning_rate': 0.1, 'gradientboostingclassifier__loss': 'log_loss', 'gradientboostingclassifier__max_depth': 3, 'gradientboostingclassifier__min_samples_leaf': 11, 'gradientboostingclassifier__random_state': 3}",10
66,[0. 0. 1.],[0. 1. 1.],1.0,0.8,1.0,0.888888888888889,1.0,0.5,0.75,0.8333333333333333,0.7071067811865476,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189C37BAEB0>,KNeighborsClassifier,"{'kneighborsclassifier__n_neighbors': 3, 'kneighborsclassifier__p': 1, 'kneighborsclassifier__weights': 'distance'}",11
67,[0. 0. 0. 1.],[0.  0.5 1.  1. ],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189BF363100>,RandomForestClassifier,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__max_samples': 0.3, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 20, 'randomforestclassifier__oob_score': True, 'randomforestclassifier__random_state': 3}",11
68,[0. 0. 1.],[0. 1. 1.],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189C3D4CD30>,DecisionTreeClassifier,"{'decisiontreeclassifier__class_weight': 'balanced', 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",11
69,[0. 0. 0. 1.],[0.   0.25 1.   1.  ],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189C6A18250>,SVC,"{'svc__C': 1.0, 'svc__degree': 0, 'svc__gamma': 'scale', 'svc__kernel': 'linear', 'svc__probability': True, 'svc__random_state': 3}",11
70,[0. 0. 1.],[0. 1. 1.],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189C6BB1370>,MLPClassifier,"{'mlpclassifier__activation': 'identity', 'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (8,), 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__random_state': 3, 'mlpclassifier__solver': 'lbfgs'}",11
71,[0. 0. 1.],[0. 1. 1.],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189C3D9E220>,GradientBoostingClassifier,"{'gradientboostingclassifier__learning_rate': 0.75, 'gradientboostingclassifier__loss': 'exponential', 'gradientboostingclassifier__max_depth': 4, 'gradientboostingclassifier__min_samples_leaf': 6, 'gradientboostingclassifier__random_state': 3}",11
72,[0. 0. 0. 1.],[0.  0.5 1.  1. ],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189C6D0EA60>,KNeighborsClassifier,"{'kneighborsclassifier__n_neighbors': 5, 'kneighborsclassifier__p': 3, 'kneighborsclassifier__weights': 'distance'}",12
73,[0. 0. 0. 1.],[0.   0.25 1.   1.  ],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189C57AD8E0>,RandomForestClassifier,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__max_samples': 0.3, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 40, 'randomforestclassifier__oob_score': True, 'randomforestclassifier__random_state': 3}",12
74,[0.  0.5 1. ],[0.   0.75 1.  ],0.625,0.75,0.75,0.75,0.75,0.5,0.625,0.6666666666666666,0.6123724356957945,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189C37E1820>,DecisionTreeClassifier,"{'decisiontreeclassifier__class_weight': 'balanced', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 5, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",12
75,[0. 0. 0. 1.],[0.   0.25 1.   1.  ],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189C1075C70>,SVC,"{'svc__C': 1.0, 'svc__degree': 0, 'svc__gamma': 'scale', 'svc__kernel': 'linear', 'svc__probability': True, 'svc__random_state': 3}",12
76,[0. 0. 0. 1.],[0.   0.25 1.   1.  ],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189C1151730>,MLPClassifier,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.05, 'mlpclassifier__hidden_layer_sizes': (20,), 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__random_state': 3, 'mlpclassifier__solver': 'adam'}",12
