,fpr,tpr,auc,precision,recall,f1,sensitivity,specificity,macro_acc,micro_acc,g_mean,confusion_matrix,model_name,best_params,fold
43,"[0.     0.     0.     0.     0.     0.     0.     0.125  0.125  0.375
 0.375  0.4375 0.4375 0.625  0.6875 0.6875 0.8125 1.    ]","[0.         0.07692308 0.15384615 0.30769231 0.46153846 0.61538462
 0.69230769 0.69230769 0.76923077 0.76923077 0.84615385 0.84615385
 0.92307692 0.92307692 0.92307692 1.         1.         1.        ]",0.875,0.9,0.6923076923076923,0.7826086956521738,0.6923076923076923,0.9375,0.8149038461538461,0.8275862068965518,0.805629233294362,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000002812D6828E0>,RandomForestClassifier,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__max_samples': 0.2, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 45, 'randomforestclassifier__oob_score': True, 'randomforestclassifier__random_state': 3}",7
44,[0.     0.0625 0.0625 0.25   0.3125 0.4375 0.625  0.625  1.    ],"[0.         0.69230769 0.84615385 0.84615385 0.84615385 0.84615385
 0.84615385 0.92307692 1.        ]",0.8581730769230769,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8461538461538461,0.9375,0.8918269230769231,0.896551724137931,0.8906566289930316,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000002812DC58A90>,DecisionTreeClassifier,"{'decisiontreeclassifier__class_weight': None, 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 7, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",7
45,[0.     0.     0.     0.0625 0.0625 0.3125 0.3125 0.9375 0.9375 1.    ],"[0.         0.07692308 0.69230769 0.69230769 0.84615385 0.84615385
 0.92307692 0.92307692 1.         1.        ]",0.8942307692307693,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.875,0.8605769230769231,0.8620689655172413,0.8604560508152729,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000002812C3D8A30>,SVC,"{'svc__C': 0.5, 'svc__degree': 0, 'svc__gamma': 'auto', 'svc__kernel': 'sigmoid', 'svc__probability': True, 'svc__random_state': 3}",7
46,[0.     0.     0.     0.0625 0.0625 0.5    0.5    0.9375 0.9375 1.    ],"[0.         0.07692308 0.69230769 0.69230769 0.84615385 0.84615385
 0.92307692 0.92307692 1.         1.        ]",0.8798076923076923,0.7857142857142857,0.8461538461538461,0.8148148148148148,0.8461538461538461,0.8125,0.8293269230769231,0.8275862068965517,0.82915619758885,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000002812DCFD970>,MLPClassifier,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (14,), 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__random_state': 3, 'mlpclassifier__solver': 'adam'}",7
47,"[0.     0.     0.     0.1875 0.1875 0.375  0.375  0.5    0.5    0.625
 0.625  1.    ]","[0.         0.07692308 0.69230769 0.69230769 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.         1.        ]",0.8701923076923077,0.75,0.6923076923076923,0.7199999999999999,0.6923076923076923,0.8125,0.7524038461538461,0.7586206896551724,0.75,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000002812DC5C970>,GradientBoostingClassifier,"{'gradientboostingclassifier__learning_rate': 0.1, 'gradientboostingclassifier__loss': 'exponential', 'gradientboostingclassifier__max_depth': 6, 'gradientboostingclassifier__min_samples_leaf': 26, 'gradientboostingclassifier__random_state': 3}",7
48,"[0.     0.     0.     0.     0.     0.125  0.1875 0.25   0.4375 0.4375
 0.5    0.6875 0.9375 1.    ]","[0.         0.23076923 0.38461538 0.53846154 0.69230769 0.84615385
 0.84615385 0.92307692 0.92307692 1.         1.         1.
 1.         1.        ]",0.9399038461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.875,0.8605769230769231,0.8620689655172413,0.8604560508152729,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000002812DCD6250>,KNeighborsClassifier,"{'kneighborsclassifier__n_neighbors': 35, 'kneighborsclassifier__p': 1, 'kneighborsclassifier__weights': 'uniform'}",8
49,"[0.     0.     0.     0.125  0.125  0.1875 0.1875 0.4375 0.4375 0.5
 0.5    0.625  0.875  1.    ]","[0.         0.23076923 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.         1.
 1.         1.        ]",0.8942307692307693,0.7857142857142857,0.8461538461538461,0.8148148148148148,0.8461538461538461,0.8125,0.8293269230769231,0.8275862068965517,0.82915619758885,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000002812D9D62B0>,RandomForestClassifier,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__max_samples': 0.3, 'randomforestclassifier__min_samples_leaf': 16, 'randomforestclassifier__n_estimators': 50, 'randomforestclassifier__oob_score': True, 'randomforestclassifier__random_state': 3}",8
50,[0.     0.     0.     0.1875 0.375  0.5625 0.625  1.    ],"[0.         0.46153846 0.61538462 0.69230769 0.84615385 0.92307692
 0.92307692 1.        ]",0.8509615384615385,0.75,0.6923076923076923,0.7199999999999999,0.6923076923076923,0.8125,0.7524038461538461,0.7586206896551724,0.75,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000002812D8D16D0>,DecisionTreeClassifier,"{'decisiontreeclassifier__class_weight': 'balanced', 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 11, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",8
51,[0.     0.     0.     0.125  0.125  0.8125 0.8125 0.9375 0.9375 1.    ],"[0.         0.07692308 0.69230769 0.69230769 0.84615385 0.84615385
 0.92307692 0.92307692 1.         1.        ]",0.8461538461538463,0.6875,0.8461538461538461,0.7586206896551724,0.8461538461538461,0.6875,0.7668269230769231,0.7586206896551724,0.76271276980969,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000002812C3CF760>,SVC,"{'svc__C': 0.5, 'svc__degree': 0, 'svc__gamma': 'scale', 'svc__kernel': 'sigmoid', 'svc__probability': True, 'svc__random_state': 3}",8
52,[0.     0.     0.     0.0625 0.0625 0.125  0.125  0.5    0.5    1.    ],"[0.         0.38461538 0.69230769 0.69230769 0.84615385 0.84615385
 0.92307692 0.92307692 1.         1.        ]",0.9423076923076923,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.875,0.8605769230769231,0.8620689655172413,0.8604560508152729,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000002812D923340>,MLPClassifier,"{'mlpclassifier__activation': 'relu', 'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (2,), 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__random_state': 3, 'mlpclassifier__solver': 'lbfgs'}",8
